tool_name,count
toolshed.g2.bx.psu.edu/repos/iuc/ivar_variants/ivar_variants,359
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner,358
toolshed.g2.bx.psu.edu/repos/bgruening/gfastats/gfastats,355
toolshed.g2.bx.psu.edu/repos/iuc/meryl/meryl,355
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed,350
toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3,345
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41,344
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq,343
toolshed.g2.bx.psu.edu/repos/iuc/jcvi_gff_stats/jcvi_gff_stats,341
bed2gff1,341
toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared,338
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varcall,338
toolshed.g2.bx.psu.edu/repos/iuc/mummer_nucmer/mummer_nucmer,335
toolshed.g2.bx.psu.edu/repos/iuc/dada2_learnerrors/dada2_learnErrors,335
toolshed.g2.bx.psu.edu/repos/iuc/column_remove_by_header/column_remove_by_header,335
toolshed.g2.bx.psu.edu/repos/bgruening/split_file_to_collection/split_file_to_collection,333
toolshed.g2.bx.psu.edu/repos/iuc/pipelign/pipelign,333
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics,332
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_stats/bcftools_stats,332
__IMPORT_HISTORY__,328
CONVERTER_fasta_to_2bit,324
toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs,323
toolshed.g2.bx.psu.edu/repos/iuc/trinity_abundance_estimates_to_matrix/trinity_abundance_estimates_to_matrix,322
toolshed.g2.bx.psu.edu/repos/iuc/genomescope/genomescope,322
interactive_tool_pavian,321
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_annotate,319
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,317
toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd,316
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,316
toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster,313
toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate,313
Show tail1,310
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM,309
toolshed.g2.bx.psu.edu/repos/iuc/egsea/egsea,306
toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter,304
toolshed.g2.bx.psu.edu/repos/bgruening/racon/racon,300
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd,300
toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller,298
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107,298
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_quantifier/rbc_mirdeep2_quantifier,297
CONVERTER_fasta_to_bowtie_base_index,297
toolshed.g2.bx.psu.edu/repos/rnateam/sortmerna/bg_sortmerna,295
toolshed.g2.bx.psu.edu/repos/iuc/dada2_dada/dada2_dada,291
toolshed.g2.bx.psu.edu/repos/iuc/medaka_consensus_pipeline/medaka_consensus_pipeline,289
toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1,289
toolshed.g2.bx.psu.edu/repos/iuc/trinity_run_de_analysis/trinity_run_de_analysis,288
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq,286
trimmer,285
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,283
toolshed.g2.bx.psu.edu/repos/iuc/mothur_get_groups/mothur_get_groups,282
toolshed.g2.bx.psu.edu/repos/iuc/circos/circgraph,282
toolshed.g2.bx.psu.edu/repos/bgruening/openbabel_compound_convert/openbabel_compound_convert,281
toolshed.g2.bx.psu.edu/repos/ethevenot/heatmap/Heatmap,279
toolshed.g2.bx.psu.edu/repos/iuc/ucsc_fasplit/fasplit,278
toolshed.g2.bx.psu.edu/repos/iuc/dada2_plotqualityprofile/dada2_plotQualityProfile,277
toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query,277
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement,277
toolshed.g2.bx.psu.edu/repos/mbernt/maxbin2/maxbin2,277
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_tableviewer,276
toolshed.g2.bx.psu.edu/repos/bgruening/column_arrange_by_header/bg_column_arrange_by_header,275
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular,275
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_vcf_filter,275
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb,274
toolshed.g2.bx.psu.edu/repos/iuc/gemini_inheritance/gemini_inheritance,274
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage,274
Extract_features1,273
toolshed.g2.bx.psu.edu/repos/iuc/plasflow/PlasFlow,273
toolshed.g2.bx.psu.edu/repos/bgruening/get_pdb/get_pdb,271
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2,265
Paste1,263
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46,263
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count,262
toolshed.g2.bx.psu.edu/repos/iuc/strelka_germline/strelka_germline,261
__RELABEL_FROM_FILE__,261
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_rnaseq/qualimap_rnaseq,261
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56,261
toolshed.g2.bx.psu.edu/repos/iuc/dada2_makesequencetable/dada2_makeSequenceTable,259
toolshed.g2.bx.psu.edu/repos/rnateam/splitfasta/rbc_splitfasta,257
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,256
toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo,256
toolshed.g2.bx.psu.edu/repos/iuc/trinotate/trinotate,250
toolshed.g2.bx.psu.edu/repos/iuc/spades_rnaviralspades/spades_rnaviralspades,247
toolshed.g2.bx.psu.edu/repos/bgruening/hifiasm/hifiasm,247
toolshed.g2.bx.psu.edu/repos/iuc/raceid_filtnormconf/raceid_filtnormconf,245
toolshed.g2.bx.psu.edu/repos/iuc/gfa_to_fa/gfa_to_fa,244
toolshed.g2.bx.psu.edu/repos/peterjc/seq_filter_by_id/seq_filter_by_id,243
toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0,242
toolshed.g2.bx.psu.edu/repos/iuc/dada2_mergepairs/dada2_mergePairs,241
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_raxml,238
toolshed.g2.bx.psu.edu/repos/iuc/spades_metaviralspades/spades_metaviralspades,236
toolshed.g2.bx.psu.edu/repos/devteam/fastq_manipulation/fastq_manipulation,236
toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate,235
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_gost/gprofiler_gost,235
toolshed.g2.bx.psu.edu/repos/iuc/snp_sites/snp_sites,235
toolshed.g2.bx.psu.edu/repos/iuc/dada2_assigntaxonomyaddspecies/dada2_assignTaxonomyAddspecies,234
__ZIP_COLLECTION__,232
toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1,232
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,231
toolshed.g2.bx.psu.edu/repos/ebi-gxa/gtf2gene_list/_ensembl_gtf2gene_list,226
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_junction_annotation,225
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,224
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina_prepare_receptor/prepare_receptor,224
toolshed.g2.bx.psu.edu/repos/bgruening/uniprot_rest_interface/uniprot,224
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepstats71,223
toolshed.g2.bx.psu.edu/repos/iuc/raceid_clustering/raceid_clustering,222
toolshed.g2.bx.psu.edu/repos/iuc/trinity_gene_to_trans_map/trinity_gene_to_trans_map,220
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varextract,220
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_datasets/datasets_download_gene,219
toolshed.g2.bx.psu.edu/repos/iuc/ebi_metagenomics_run_downloader/ebi_metagenomics_run_downloader,219
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract,219
toolshed.g2.bx.psu.edu/repos/iuc/compress_file/compress_file,218
toolshed.g2.bx.psu.edu/repos/iuc/seurat/seurat,216
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_FPKM_count,215
toolshed.g2.bx.psu.edu/repos/iuc/raceid_inspectclusters/raceid_inspectclusters,213
toolshed.g2.bx.psu.edu/repos/iuc/dada2_removebimeradenovo/dada2_removeBimeraDenovo,213
toolshed.g2.bx.psu.edu/repos/iuc/samtools_fixmate/samtools_fixmate,212
toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error,211
toolshed.g2.bx.psu.edu/repos/iuc/spades_coronaspades/spades_coronaspades,211
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall,211
liftOver1,210
toolshed.g2.bx.psu.edu/repos/bgruening/pileometh/pileometh,210
toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1,208
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed,207
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-mpa-report,206
toolshed.g2.bx.psu.edu/repos/iuc/orfipy/orfipy,205
toolshed.g2.bx.psu.edu/repos/iuc/mageck_count/mageck_count,204
toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter,204
toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup,201
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_map,199
toolshed.g2.bx.psu.edu/repos/iuc/poretools_extract/poretools_extract,198
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed,198
toolshed.g2.bx.psu.edu/repos/iuc/dada2_seqcounts/dada2_seqCounts,198
toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile,197
CONVERTER_sam_to_bigwig_0,196
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool,196
__FILTER_FAILED_DATASETS__,196
toolshed.g2.bx.psu.edu/repos/iuc/mummer_dnadiff/mummer_dnadiff,195
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_convert_to_vcf/bcftools_convert_to_vcf,195
toolshed.g2.bx.psu.edu/repos/galaxyp/gffcompare_to_bed/gffcompare_to_bed,194
toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish,193
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,193
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,192
toolshed.g2.bx.psu.edu/repos/iuc/disco/disco,190
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_artifact_metrics,190
hgv_linkToGProfile,187
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft_add,187
toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param,187
toolshed.g2.bx.psu.edu/repos/bgruening/augustus_training/augustus_training,186
toolshed.g2.bx.psu.edu/repos/iuc/genrich/genrich,186
toolshed.g2.bx.psu.edu/repos/csbl/repeatmodeler/repeatmodeler,185
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14,185
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff,185
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_histogram/ggplot2_histogram,185
toolshed.g2.bx.psu.edu/repos/iuc/seacr/seacr,184
toolshed.g2.bx.psu.edu/repos/iuc/scikit_bio_diversity_beta_diversity/scikit_bio_diversity_beta_diversity,182
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: getorf42,181
toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov,180
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar,180
toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund,180
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_pseudo/kallisto_pseudo,179
param_value_from_file,179
export_remote,179
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam,178
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot,176
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate_list,175
random_lines1,174
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_setup/gmx_setup,171
toolshed.g2.bx.psu.edu/repos/devteam/principal_component_analysis/pca1,170
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__import/qiime2_core__tools__import,168
addValue,168
toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare,167
toolshed.g2.bx.psu.edu/repos/iuc/presto_assemblepairs/presto_assemblepairs,167
toolshed.g2.bx.psu.edu/repos/iuc/maker_map_ids/maker_map_ids,166
toolshed.g2.bx.psu.edu/repos/bgruening/add_line_to_file/add_line_to_file,166
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed,164
toolshed.g2.bx.psu.edu/repos/iuc/anndata_import/anndata_import,164
toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_assembly_post_processor/plant_tribes_assembly_post_processor,163
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varreport,162
toolshed.g2.bx.psu.edu/repos/artbio/concatenate_multiple_datasets/cat_multi_datasets,159
toolshed.g2.bx.psu.edu/repos/iuc/mageck_test/mageck_test,159
toolshed.g2.bx.psu.edu/repos/iuc/mothur_lefse/mothur_lefse,158
toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features,158
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina_prepare_box/prepare_box,158
toolshed.g2.bx.psu.edu/repos/iuc/flash/flash,157
toolshed.g2.bx.psu.edu/repos/iuc/miniasm/miniasm,157
toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert,157
__FILTER_FROM_FILE__,157
toolshed.g2.bx.psu.edu/repos/iuc/graphlan/graphlan,156
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regex1,156
toolshed.g2.bx.psu.edu/repos/iuc/pangolin/pangolin,155
toolshed.g2.bx.psu.edu/repos/bgruening/split_file_on_column/tp_split_on_column,155
toolshed.g2.bx.psu.edu/repos/iuc/ebi_search_rest_results/ebi_search_rest_results,153
CONVERTER_interval_to_bed6_0,152
toolshed.g2.bx.psu.edu/repos/iuc/anndata_manipulate/anndata_manipulate,152
toolshed.g2.bx.psu.edu/repos/iuc/snp_dists/snp_dists,152
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed,151
toolshed.g2.bx.psu.edu/repos/iuc/heinz/heinz_visualization,151
toolshed.g2.bx.psu.edu/repos/iuc/snpfreqplot/snpfreqplot,151
toolshed.g2.bx.psu.edu/repos/devteam/samtools_phase/samtools_phase,150
toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummerplot/mummer_mummerplot,150
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_query/bcftools_query,150
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_alnqual/lofreq_alnqual,150
toolshed.g2.bx.psu.edu/repos/galaxyp/msstats/msstats,150
toolshed.g2.bx.psu.edu/repos/iuc/anndata_inspect/anndata_inspect,150
toolshed.g2.bx.psu.edu/repos/iuc/merqury/merqury,148
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cusp17,148
toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_numeric_clustering/sklearn_numeric_clustering,147
CONVERTER_wig_to_bigwig,147
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_average/deeptools_bigwig_average,146
toolshed.g2.bx.psu.edu/repos/iuc/tbvcfreport/tbvcfreport,145
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_editconf/gmx_editconf,145
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cpgplot15,144
toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter,144
toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view,143
toolshed.g2.bx.psu.edu/repos/iuc/trinity_contig_exn50_statistic/trinity_contig_exn50_statistic,143
toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter,142
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed,142
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_concat/bcftools_concat,141
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq,141
toolshed.g2.bx.psu.edu/repos/iuc/medaka_consensus/medaka_consensus,139
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage2,137
toolshed.g2.bx.psu.edu/repos/iuc/fargene/fargene,137
toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort,137
toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split,137
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeBamAlignment,135
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,133
toolshed.g2.bx.psu.edu/repos/peterjc/seq_composition/seq_composition,133
toolshed.g2.bx.psu.edu/repos/iuc/poretools_tabular/poretools_tabular,132
toolshed.g2.bx.psu.edu/repos/iuc/column_order_header_sort/column_order_header_sort,132
toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam,131
toolshed.g2.bx.psu.edu/repos/devteam/vcfbedintersect/vcfbedintersect,131
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_wiggle_to_scatter,130
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109,130
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_snpense/gprofiler_snpense,130
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_multi_bamqc/qualimap_multi_bamqc,129
send_to_cloud,128
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2/rbc_mirdeep2,128
vcf_to_maf_customtrack1,128
toolshed.g2.bx.psu.edu/repos/peterjc/mummer/mummerplot_wrapper,128
toolshed.g2.bx.psu.edu/repos/iuc/red/red,128
__SORTLIST__,127
bed_to_bigBed,126
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_inspect/scanpy_inspect,126
toolshed.g2.bx.psu.edu/repos/iuc/gubbins/gubbins,125
CONVERTER_molecules,125
toolshed.g2.bx.psu.edu/repos/iuc/nextclade/nextclade,124
toolshed.g2.bx.psu.edu/repos/bgruening/ml_visualization_ex/ml_visualization_ex,123
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_filter/scanpy_filter,123
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering,122
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: patmatdb67,122
toolshed.g2.bx.psu.edu/repos/iuc/ucsc_wigtobigwig/ucsc_wigtobigwig,122
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam,121
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_em/gmx_em,121
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_run_umap/scanpy_run_umap,120
toolshed.g2.bx.psu.edu/repos/iuc/spades_metaplasmidspades/spades_metaplasmidspades,118
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastdbcmd_wrapper,118
toolshed.g2.bx.psu.edu/repos/iuc/mlst/mlst_list,117
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_normalize/scanpy_normalize,117
gff_filter_by_attribute,116
toolshed.g2.bx.psu.edu/repos/iuc/dropletutils/dropletutils,116
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_read_10x/scanpy_read_10x,116
ucsc_table_direct_archaea1,116
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_solvate/gmx_solvate,116
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam,115
toolshed.g2.bx.psu.edu/repos/iuc/pretext_map/pretext_map,115
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall,115
toolshed.g2.bx.psu.edu/repos/iuc/trinity_filter_low_expr_transcripts/trinity_filter_low_expr_transcripts,115
toolshed.g2.bx.psu.edu/repos/iuc/mothur_reverse_seqs/mothur_reverse_seqs,113
toolshed.g2.bx.psu.edu/repos/iuc/sniffles/sniffles,113
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_isec/bcftools_isec,112
toolshed.g2.bx.psu.edu/repos/bgruening/find_subsequences/bg_find_subsequences,111
toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer,111
toolshed.g2.bx.psu.edu/repos/iuc/poretools_qualdist/poretools_qualdist,111
toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality,111
toolshed.g2.bx.psu.edu/repos/bgruening/get_online_data/get_pdb,110
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse,110
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph,110
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_sim/gmx_sim,108
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergefa,108
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse_to_standalone,107
gtf_filter_by_attribute_values_list,107
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastx_wrapper,107
toolshed.g2.bx.psu.edu/repos/iuc/idr/idr,107
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam2wig,106
toolshed.g2.bx.psu.edu/repos/iuc/dada2_plotcomplexity/dada2_plotComplexity,106
toolshed.g2.bx.psu.edu/repos/iuc/gemini_annotate/gemini_annotate,105
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,105
toolshed.g2.bx.psu.edu/repos/bebatut/combine_metaphlan2_humann2/combine_metaphlan2_humann2,104
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_cluster_reduce_dimension/scanpy_cluster_reduce_dimension,104
toolshed.g2.bx.psu.edu/repos/galaxyp/peptideshaker/search_gui,104
toolshed.g2.bx.psu.edu/repos/iuc/poretools_hist/poretools_hist,104
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcr_seqs/mothur_pcr_seqs,104
toolshed.g2.bx.psu.edu/repos/iuc/sina/sina,104
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp,103
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_wiggle_to_stacked,102
toolshed.g2.bx.psu.edu/repos/iuc/strelka_somatic/strelka_somatic,102
toolshed.g2.bx.psu.edu/repos/iuc/intervene/intervene_upset,101
toolshed.g2.bx.psu.edu/repos/iuc/metabat2/metabat2,100
CONVERTER_tar_to_directory,100
toolshed.g2.bx.psu.edu/repos/iuc/trinity_super_transcripts/trinity_super_transcripts,99
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_trimfq,99
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_cnv/bcftools_cnv,99
toolshed.g2.bx.psu.edu/repos/mvdbeek/add_input_name_as_column/addName,98
toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1,98
toolshed.g2.bx.psu.edu/repos/iuc/rapidnj/rapidnj,98
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_fastq/mothur_make_fastq,98
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,98
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: skipseq91,97
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_find_markers/scanpy_find_markers,96
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_filter_cells/scanpy_filter_cells,96
toolshed.g2.bx.psu.edu/repos/iuc/spaln/spaln,96
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_filter_genes/scanpy_filter_genes,95
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_fcs_gx/ncbi_fcs_gx,94
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cirdna11,94
toolshed.g2.bx.psu.edu/repos/iuc/ruvseq/ruvseq,94
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_find_cluster/scanpy_find_cluster,94
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment,93
toolshed.g2.bx.psu.edu/repos/iuc/graphlan_annotate/graphlan_annotate,93
gff_filter_by_feature_count,92
toolshed.g2.bx.psu.edu/repos/peterjc/sample_seqs/sample_seqs,92
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57,91
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_remove_confounders/scanpy_remove_confounders,91
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_gc_skew,91
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_run_pca/scanpy_run_pca,91
toolshed.g2.bx.psu.edu/repos/iuc/biotradis/bacteria_tradis,90
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_find_variable_genes/scanpy_find_variable_genes,90
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58,89
toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter,89
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_normalise_data/scanpy_normalise_data,88
toolshed.g2.bx.psu.edu/repos/iuc/vegan_diversity/vegan_diversity,88
toolshed.g2.bx.psu.edu/repos/iuc/presto_filterseq/presto_filterseq,88
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_get_chr_names,88
toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1,88
toolshed.g2.bx.psu.edu/repos/ebi-gxa/scanpy_run_tsne/scanpy_run_tsne,88
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: freak36,88
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype,87
toolshed.g2.bx.psu.edu/repos/iuc/ococo/ococo,87
toolshed.g2.bx.psu.edu/repos/bgruening/chembl/chembl,87
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105,87
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac,87
toolshed.g2.bx.psu.edu/repos/iuc/presto_buildconsensus/presto_buildconsensus,86
toolshed.g2.bx.psu.edu/repos/iuc/medaka_variant_pipeline/medaka_variant_pipeline,86
toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes,86
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_count/umi_tools_count,86
