tool_name,count
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos,1423
toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage,1418
subtract_query1,1401
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtofastq,1398
cshl_fastx_nucleotides_distribution,1377
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam,1376
toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter,1371
toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster,1362
flanking_features_1,1362
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram,1359
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_info,1348
toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate,1336
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: needle56,1328
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_point/ggplot2_point,1320
toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant,1305
cshl_fastq_quality_filter,1305
toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate,1305
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107,1303
toolshed.g2.bx.psu.edu/repos/galaxyp/fasta_merge_files_and_filter_unique_sequences/fasta_merge_files_and_filter_unique_sequences,1298
toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info,1297
toolshed.g2.bx.psu.edu/repos/nml/staramr/staramr_search,1295
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_pca/ggplot2_pca,1287
cshl_fastx_clipper,1282
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement,1279
toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared,1279
clustalw,1279
toolshed.g2.bx.psu.edu/repos/guru-ananda/heatmap/heatmap_1,1268
toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate,1260
gops_coverage_1,1244
toolshed.g2.bx.psu.edu/repos/iuc/mothur_get_groups/mothur_get_groups,1242
__MERGE_COLLECTION__,1241
toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report,1240
toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummer/mummer_mummer,1237
toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov,1229
CONVERTER_sam_to_summary_tree_0,1227
Interval2Maf_pairwise1,1226
toolshed.g2.bx.psu.edu/repos/iuc/prinseq/prinseq,1209
Interval2Maf1,1207
toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort,1195
toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1,1185
toolshed.g2.bx.psu.edu/repos/devteam/cuffnorm/cuffnorm,1164
toolshed.g2.bx.psu.edu/repos/devteam/principal_component_analysis/pca1,1161
toolshed.g2.bx.psu.edu/repos/pcingola/snpeff/snpEff,1159
toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1,1141
toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish,1141
gops_basecoverage_1,1137
toolshed.g2.bx.psu.edu/repos/iuc/meme_chip/meme_chip,1137
toolshed.g2.bx.psu.edu/repos/galaxyp/filter_by_fasta_ids/filter_by_fasta_ids,1137
cshl_fastx_trimmer,1121
toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam,1120
toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose,1114
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_group/mothur_make_group,1113
toolshed.g2.bx.psu.edu/repos/iuc/pathview/pathview,1109
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_view/bcftools_view,1108
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: getorf42,1108
toolshed.g2.bx.psu.edu/repos/iuc/samtools_markdup/samtools_markdup,1103
__BUILD_LIST__,1099
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_annotate,1098
toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter,1097
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv,1090
bed_to_bigBed,1081
toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split,1078
hgv_linkToGProfile,1070
toolshed.g2.bx.psu.edu/repos/iuc/mummer_nucmer/mummer_nucmer,1066
toolshed.g2.bx.psu.edu/repos/iuc/trinity_align_and_estimate_abundance/trinity_align_and_estimate_abundance,1062
toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error,1055
CONVERTER_bam_to_qname_sorted_bam,1042
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sra_pileup,1042
toolshed.g2.bx.psu.edu/repos/pcingola/snpeff/snpSift_filter,1041
toolshed.g2.bx.psu.edu/repos/iuc/jvarkit_wgscoverageplotter/jvarkit_wgscoverageplotter,1041
toolshed.g2.bx.psu.edu/repos/devteam/vcfbedintersect/vcfbedintersect,1040
fasta_filter_by_length,1026
fastq_paired_end_joiner,1024
toolshed.g2.bx.psu.edu/repos/iuc/transdecoder/transdecoder,1022
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_raxml,1021
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool,1012
toolshed.g2.bx.psu.edu/repos/iuc/pilon/pilon,1009
sam2interval,1006
toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select,1003
toolshed.g2.bx.psu.edu/repos/iuc/sickle/sickle,997
toolshed.g2.bx.psu.edu/repos/bgruening/uniprot_rest_interface/uniprot,996
toolshed.g2.bx.psu.edu/repos/iuc/ivar_consensus/ivar_consensus,992
toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardASMetrics,992
cuffmerge,990
toolshed.g2.bx.psu.edu/repos/iuc/bioext_bealign/bioext_bealign,979
fastq_combiner,965
toolshed.g2.bx.psu.edu/repos/iuc/circos/circgraph,964
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepstats71,963
scatterplot_rpy,961
ucsc_table_direct_archaea1,959
toolshed.g2.bx.psu.edu/repos/iuc/length_and_gc_content/length_and_gc_content,958
toolshed.g2.bx.psu.edu/repos/devteam/scatterplot/scatterplot_rpy,957
toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0,954
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed,953
toolshed.g2.bx.psu.edu/repos/iuc/rnaspades/rnaspades,953
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,951
Fetch Taxonomic Ranks,943
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper,939
vcf_to_maf_customtrack1,939
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_merge/bcftools_merge,934
toolshed.g2.bx.psu.edu/repos/iuc/bioext_bam2msa/bioext_bam2msa,931
gops_cluster_1,927
CONVERTER_wiggle_to_interval_0,926
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_stats/bcftools_stats,925
toolshed.g2.bx.psu.edu/repos/iuc/varscan_somatic/varscan_somatic,921
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_annotate/bcftools_annotate,918
toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples,904
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed,901
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_coveragebed_counts,899
toolshed.g2.bx.psu.edu/repos/iuc/goenrichment/goenrichment,895
toolshed.g2.bx.psu.edu/repos/iuc/gemini_load/gemini_load,892
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35,888
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb,878
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_filter/bcftools_filter,877
toolshed.g2.bx.psu.edu/repos/iuc/tximport/tximport,876
toolshed.g2.bx.psu.edu/repos/iuc/fgsea/fgsea,872
toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram,871
toolshed.g2.bx.psu.edu/repos/iuc/mlst/mlst,871
toolshed.g2.bx.psu.edu/repos/iuc/pygenometracks/pygenomeTracks,869
__UNZIP_COLLECTION__,869
toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1,868
Annotation_Profiler_0,866
CONVERTER_fastqsangergz_to_fastqsanger,860
CONVERTER_fasta_to_bowtie_base_index,859
toolshed.g2.bx.psu.edu/repos/iuc/progressivemauve/progressivemauve,859
toolshed.g2.bx.psu.edu/repos/devteam/gi2taxonomy/Fetch Taxonomic Ranks,854
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cusp17,851
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46,850
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq,847
lastz_wrapper_2,846
toolshed.g2.bx.psu.edu/repos/iuc/dada2_filterandtrim/dada2_filterAndTrim,844
toolshed.g2.bx.psu.edu/repos/devteam/vcffixup/vcffixup,842
fastq_paired_end_splitter,841
toolshed.g2.bx.psu.edu/repos/devteam/short_reads_trim_seq/trim_reads,838
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall,838
CONVERTER_bz2_to_uncompressed,835
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype,831
toolshed.g2.bx.psu.edu/repos/iuc/bp_genbank2gff3/bp_genbank2gff3,825
toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval,818
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed,807
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_BamIndexStats,807
cshl_fastx_collapser,806
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varcall,805
createInterval,803
CONVERTER_maf_to_interval_0,797
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment,794
toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer,792
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff,790
cshl_fastq_quality_converter,785
rgweblogo3,777
MAF_To_Fasta1,771
toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes,768
trim_reads,764
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_sample,762
Interval_Maf_Merged_Fasta2,761
genomespace_file_browser_prod,758
toolshed.g2.bx.psu.edu/repos/engineson/multiqc/multiqc,756
toolshed.g2.bx.psu.edu/repos/bgruening/repeat_masker/repeatmasker_wrapper,756
interactive_tool_jupyter_notebook,745
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_kreport2krona/krakentools_kreport2krona,742
toolshed.g2.bx.psu.edu/repos/saskia-hiltemann/krona_text/krona-text,741
toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval,740
toolshed.g2.bx.psu.edu/repos/iuc/egsea/egsea,736
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_multiintersectbed,735
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed,734
toolshed.g2.bx.psu.edu/repos/devteam/fastq_masker_by_quality/fastq_masker_by_quality,726
pileup_interval,726
toolshed.g2.bx.psu.edu/repos/iuc/jcvi_gff_stats/jcvi_gff_stats,725
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-mpa-report,720
gff_filter_by_attribute,720
gatk_unified_genotyper,718
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit,714
toolshed.g2.bx.psu.edu/repos/iuc/ivar_variants/ivar_variants,712
toolshed.g2.bx.psu.edu/repos/gregory-minevich/check_snpeff_candidates/check_snpeff_candidates,704
toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse,703
samtools_mpileup,699
toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_gost/gprofiler_gost,698
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular,698
toolshed.g2.bx.psu.edu/repos/iuc/filtlong/filtlong,697
wiggle2simple1,695
toolshed.g2.bx.psu.edu/repos/iuc/flash/flash,695
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14,693
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_FPKM_count,688
gtf_filter_by_attribute_values_list,684
toolshed.g2.bx.psu.edu/repos/iuc/column_remove_by_header/column_remove_by_header,675
column_join,674
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_rnaseq/qualimap_rnaseq,670
toolshed.g2.bx.psu.edu/repos/iuc/pycoqc/pycoqc,666
__ZIP_COLLECTION__,665
cshl_fasta_formatter,659
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,650
toolshed.g2.bx.psu.edu/repos/iuc/mummer_dnadiff/mummer_dnadiff,647
toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter,647
toolshed.g2.bx.psu.edu/repos/bgruening/split_file_to_collection/split_file_to_collection,644
toolshed.g2.bx.psu.edu/repos/iuc/dada2_learnerrors/dada2_learnErrors,641
bed2genetrack,638
Sff_extractor,637
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82,634
cshl_fastx_artifacts_filter,633
toolshed.g2.bx.psu.edu/repos/iuc/trinity_abundance_estimates_to_matrix/trinity_abundance_estimates_to_matrix,628
toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer,624
toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram,622
toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features,620
toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1,619
sam_merge2,618
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile,617
Draw_phylogram,617
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_tableviewer,617
gencode_partition1,614
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_pseudo/kallisto_pseudo,614
toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup,614
gatk_depth_of_coverage,612
toolshed.g2.bx.psu.edu/repos/bgruening/antismash/antismash,610
t2t_report,610
toolshed.g2.bx.psu.edu/repos/peterjc/seq_filter_by_id/seq_filter_by_id,609
quality_score_distribution,609
toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd,606
predict2genetrack,602
toolshed.g2.bx.psu.edu/repos/iuc/pipelign/pipelign,595
hyphy_nj_tree_wrapper1,594
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_convert_to_vcf/bcftools_convert_to_vcf,594
toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1,593
toolshed.g2.bx.psu.edu/repos/iuc/bwameth/bwameth,593
toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardInsertSize,591
gatk_realigner_target_creator,591
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam,591
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109,590
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall,588
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_core,584
toolshed.g2.bx.psu.edu/repos/iuc/ucsc_fasplit/fasplit,572
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,568
solid_qual_stats,563
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam2wig,561
toolshed.g2.bx.psu.edu/repos/iuc/spades_plasmidspades/spades_plasmidspades,560
toolshed.g2.bx.psu.edu/repos/iuc/plasflow/PlasFlow,560
toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck,560
cshl_fastx_barcode_splitter,558
toolshed.g2.bx.psu.edu/repos/iuc/trinity_run_de_analysis/trinity_run_de_analysis,558
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regexColumn1,554
toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo,554
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cpgplot15,554
toolshed.g2.bx.psu.edu/repos/devteam/vcfhethom/vcfhethom,552
toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox,551
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractfeat34,550
toolshed.g2.bx.psu.edu/repos/iuc/dada2_dada/dada2_dada,549
solid2fastq,547
toolshed.g2.bx.psu.edu/repos/devteam/fasta_nucleotide_changer/cshl_fasta_nucleotides_changer,546
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate_summary,544
toolshed.g2.bx.psu.edu/repos/rnateam/splitfasta/rbc_splitfasta,544
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads,543
toolshed.g2.bx.psu.edu/repos/iuc/ebi_search_rest_results/ebi_search_rest_results,538
toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo,536
epigraph_export,535
toolshed.g2.bx.psu.edu/repos/iuc/dada2_makesequencetable/dada2_makeSequenceTable,533
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering,533
toolshed.g2.bx.psu.edu/repos/devteam/t2t_report/t2t_report,532
toolshed.g2.bx.psu.edu/repos/iuc/raxml/raxml,532
aggregate_scores_in_intervals2,525
toolshed.g2.bx.psu.edu/repos/iuc/dada2_plotqualityprofile/dada2_plotQualityProfile,519
lca1,518
toolshed.g2.bx.psu.edu/repos/devteam/count_covariates/gatk_count_covariates,518
bigwigtowig,515
toolshed.g2.bx.psu.edu/repos/iuc/trinotate/trinotate,515
samtools_rmdup,514
gatk_indel_realigner,513
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed,510
bx_browser,505
toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert,503
toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp,502
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26,501
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_mapper/rbc_mirdeep2_mapper,497
toolshed.g2.bx.psu.edu/repos/gregory-minevich/snp_mapping_using_wgs/snp_mapping_using_wgs,494
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_vcf_filter,494
toolshed.g2.bx.psu.edu/repos/mbernt/maxbin2/maxbin2,494
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract,493
toolshed.g2.bx.psu.edu/repos/iuc/dada2_seqcounts/dada2_seqCounts,492
toolshed.g2.bx.psu.edu/repos/galaxyp/maxquant/maxquant,492
toolshed.g2.bx.psu.edu/repos/iuc/metaphlan/metaphlan,486
toolshed.g2.bx.psu.edu/repos/iuc/ebi_metagenomics_run_downloader/ebi_metagenomics_run_downloader,486
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup,484
toolshed.g2.bx.psu.edu/repos/iuc/poretools_extract/poretools_extract,483
cshl_fastq_to_fasta,481
toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff,478
toolshed.g2.bx.psu.edu/repos/iuc/dada2_mergepairs/dada2_mergePairs,476
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp,475
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar,472
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeBamAlignment,472
tophat2,472
gops_complement_1,468
toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1,466
CONVERTER_bed_to_interval_index_0,466
toolshed.g2.bx.psu.edu/repos/iuc/seurat/seurat,465
toolshed.g2.bx.psu.edu/repos/iuc/samtools_fixmate/samtools_fixmate,463
toolshed.g2.bx.psu.edu/repos/iuc/gfa_to_fa/gfa_to_fa,463
__RELABEL_FROM_FILE__,459
toolshed.g2.bx.psu.edu/repos/ethevenot/heatmap/Heatmap,459
toolshed.g2.bx.psu.edu/repos/bgruening/get_pdb/get_pdb,455
bowtie2,454
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24,452
toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo,451
toolshed.g2.bx.psu.edu/repos/iuc/dada2_assigntaxonomyaddspecies/dada2_assignTaxonomyAddspecies,448
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_histogram/ggplot2_histogram,445
toolshed.g2.bx.psu.edu/repos/devteam/add_value/addValue,442
toolshed.g2.bx.psu.edu/repos/bgruening/racon/racon,441
toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping,439
toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_assembly_post_processor/plant_tribes_assembly_post_processor,437
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,437
toolshed.g2.bx.psu.edu/repos/devteam/variant_combine/gatk_variant_combine,436
toolshed.g2.bx.psu.edu/repos/devteam/variant_filtration/gatk_variant_filtration,434
maf_stats1,431
hgv_sift,429
fasta_concatenate0,428
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varextract,427
toolshed.g2.bx.psu.edu/repos/iuc/miniasm/miniasm,425
toolshed.g2.bx.psu.edu/repos/iuc/medaka_consensus_pipeline/medaka_consensus_pipeline,423
XY_Plot_1,421
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastx_wrapper,419
toolshed.g2.bx.psu.edu/repos/iuc/snpfreqplot/snpfreqplot,419
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam,419
toolshed.g2.bx.psu.edu/repos/bgruening/augustus_training/augustus_training,418
toolshed.g2.bx.psu.edu/repos/iuc/sina/sina,413
toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite,413
toolshed.g2.bx.psu.edu/repos/iuc/abyss/abyss-pe,413
toolshed.g2.bx.psu.edu/repos/iuc/genrich/genrich,411
toolshed.g2.bx.psu.edu/repos/iuc/deepvariant/deepvariant,411
toolshed.g2.bx.psu.edu/repos/iuc/dada2_removebimeradenovo/dada2_removeBimeraDenovo,410
tabular_to_fastq,410
toolshed.g2.bx.psu.edu/repos/iuc/genomescope/genomescope,409
toolshed.g2.bx.psu.edu/repos/iuc/meryl/meryl,408
toolshed.g2.bx.psu.edu/repos/galaxy-australia/alphafold2/alphafold,406
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias,403
gff_filter_by_feature_count,403
toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query,402
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_concat/bcftools_concat,399
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,398
toolshed.g2.bx.psu.edu/repos/devteam/dna_filtering/histogram_rpy,396
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73,394
toolshed.g2.bx.psu.edu/repos/devteam/table_recalibration/gatk_table_recalibration,394
toolshed.g2.bx.psu.edu/repos/iuc/scikit_bio_diversity_beta_diversity/scikit_bio_diversity_beta_diversity,394
toolshed.g2.bx.psu.edu/repos/mvdbeek/add_input_name_as_column/addName,392
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: freak36,392
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105,391
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows,391
cor2,389
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepinfo69,389
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_map,385
fastq_manipulation,382
peakcalling_sicer,381
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbmap/bbtools_bbmap,381
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics,380
CONVERTER_interval_to_summary_tree_0,380
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage2,379
toolshed.g2.bx.psu.edu/repos/iuc/disco/disco,379
toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummerplot/mummer_mummerplot,379
microbial_import1,378
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57,376
toolshed.g2.bx.psu.edu/repos/bgruening/hifiasm/hifiasm,376
toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq,374
toolshed.g2.bx.psu.edu/repos/iuc/column_order_header_sort/column_order_header_sort,373
toolshed.g2.bx.psu.edu/repos/anton/vcffilter/vcffilter,372
toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes,372
toolshed.g2.bx.psu.edu/repos/nick/sequence_content_trimmer/sequence_content_trimmer,371
toolshed.g2.bx.psu.edu/repos/bgruening/gfastats/gfastats,371
toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator,370
toolshed.g2.bx.psu.edu/repos/iuc/pangolin/pangolin,370
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse_to_standalone,369
__FILTER_FAILED_DATASETS__,369
toolshed.g2.bx.psu.edu/repos/bgruening/openbabel_compound_convert/openbabel_compound_convert,368
toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1,368
Condense characters1,367
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,367
toolshed.g2.bx.psu.edu/repos/devteam/correlation/cor2,366
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution,365
indel_sam2interval,364
toolshed.g2.bx.psu.edu/repos/bgruening/column_arrange_by_header/bg_column_arrange_by_header,364
toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile,360
toolshed.g2.bx.psu.edu/repos/devteam/vcftools_slice/vcftools_slice,358
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed,353
fastq_to_tabular,353
toolshed.g2.bx.psu.edu/repos/galaxyp/gffcompare_to_bed/gffcompare_to_bed,353
toolshed.g2.bx.psu.edu/repos/iuc/raceid_filtnormconf/raceid_filtnormconf,352
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg,351
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree,351
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergefa,351
toolshed.g2.bx.psu.edu/repos/bgruening/find_subsequences/bg_find_subsequences,350
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varreport,349
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58,349
toolshed.g2.bx.psu.edu/repos/iuc/maker_map_ids/maker_map_ids,347
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_junction_annotation,346
hgv_codingSnps,345
indel_analysis,343
toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_numeric_clustering/sklearn_numeric_clustering,343
