tool_name,count
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_typer,73
__UNZIP_COLLECTION__,72
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract,72
CONVERTER_interval_to_tabix_0,72
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_setup/gmx_setup,71
toolshed.g2.bx.psu.edu/repos/bgruening/trna_prediction/aragorn_trna,71
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,70
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,70
toolshed.g2.bx.psu.edu/repos/iuc/trinity_contig_exn50_statistic/trinity_contig_exn50_statistic,70
toolshed.g2.bx.psu.edu/repos/iuc/length_and_gc_content/length_and_gc_content,70
toolshed.g2.bx.psu.edu/repos/iuc/snpfreqplot/snpfreqplot,69
toolshed.g2.bx.psu.edu/repos/bebatut/combine_metaphlan2_humann2/combine_metaphlan2_humann2,69
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2,69
toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert,69
toolshed.g2.bx.psu.edu/repos/rnateam/chipseeker/chipseeker,69
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbduk/bbtools_bbduk,68
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,68
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer,68
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage,67
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_annotate/bcftools_annotate,67
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft_add,67
toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd,66
toolshed.g2.bx.psu.edu/repos/galaxy-australia/cactus_cactus/cactus_cactus,66
toolshed.g2.bx.psu.edu/repos/iuc/integron_finder/integron_finder,66
ebi_sra_main,65
toolshed.g2.bx.psu.edu/repos/devteam/get_flanks/get_flanks1,64
toolshed.g2.bx.psu.edu/repos/iuc/novoplasty/novoplasty,64
toolshed.g2.bx.psu.edu/repos/iuc/humann/humann,64
toolshed.g2.bx.psu.edu/repos/iuc/gtdbtk_classify_wf/gtdbtk_classify_wf,64
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq,64
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_annotate,64
toolshed.g2.bx.psu.edu/repos/iuc/maker_map_ids/maker_map_ids,64
toolshed.g2.bx.psu.edu/repos/devteam/histogram/histogram_rpy,64
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_tableviewer,63
toolshed.g2.bx.psu.edu/repos/bgruening/openbabel_compound_convert/openbabel_compound_convert,63
toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare,62
toolshed.g2.bx.psu.edu/repos/iuc/gecko/gecko,62
toolshed.g2.bx.psu.edu/repos/galaxy-australia/smudgeplot/smudgeplot,62
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_solvate/gmx_solvate,62
toolshed.g2.bx.psu.edu/repos/iuc/obi_illumina_pairend/obi_illumina_pairend,61
toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2,61
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular,61
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_editconf/gmx_editconf,60
toolshed.g2.bx.psu.edu/repos/iuc/mummer_dnadiff/mummer_dnadiff,60
toolshed.g2.bx.psu.edu/repos/iuc/bwameth/bwameth,60
toolshed.g2.bx.psu.edu/repos/iuc/describe_samples/describe_samples,60
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_distribution,59
interactive_tool_phinch,59
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_multijoin_tool,58
toolshed.g2.bx.psu.edu/repos/iuc/circos/circgraph,58
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare,58
toolshed.g2.bx.psu.edu/repos/iuc/samtools_merge/samtools_merge,58
CONVERTER_fasta_to_bowtie_base_index,58
toolshed.g2.bx.psu.edu/repos/iuc/graphlan_annotate/graphlan_annotate,58
toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter,58
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastdbcmd_wrapper,57
toolshed.g2.bx.psu.edu/repos/devteam/fastq_stats/fastq_stats,57
toolshed.g2.bx.psu.edu/repos/iuc/ivar_removereads/ivar_removereads,57
CONVERTER_bam_to_qname_sorted_bam,56
toolshed.g2.bx.psu.edu/repos/iuc/phyml/phyml,56
toolshed.g2.bx.psu.edu/repos/iuc/anndata_inspect/anndata_inspect,56
toolshed.g2.bx.psu.edu/repos/iuc/shasta/shasta,56
toolshed.g2.bx.psu.edu/repos/earlhaminst/gblocks/gblocks,56
toolshed.g2.bx.psu.edu/repos/iuc/anndata_import/anndata_import,56
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse_to_standalone,55
toolshed.g2.bx.psu.edu/repos/iuc/trinity_filter_low_expr_transcripts/trinity_filter_low_expr_transcripts,55
CONVERTER_gff_to_interval_index_0,55
hgv_linkToGProfile,55
toolshed.g2.bx.psu.edu/repos/genouest/braker3/braker3,55
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_counts/bcftools_plugin_counts,55
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastx_wrapper,55
toolshed.g2.bx.psu.edu/repos/mbernt/maxbin2/maxbin2,54
toolshed.g2.bx.psu.edu/repos/iuc/varscan_somatic/varscan_somatic,54
CONVERTER_bedgraph_to_bigwig,54
CONVERTER_fasta_to_2bit,54
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta,54
toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose,54
toolshed.g2.bx.psu.edu/repos/iuc/compress_file/compress_file,54
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv,54
toolshed.g2.bx.psu.edu/repos/iuc/fgsea/fgsea,53
toolshed.g2.bx.psu.edu/repos/thanhlv/clinker/clinker,53
toolshed.g2.bx.psu.edu/repos/devteam/join/gops_join_1,53
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergefa,53
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regex1,52
toolshed.g2.bx.psu.edu/repos/iuc/purge_dups/purge_dups,52
param_value_from_file,52
toolshed.g2.bx.psu.edu/repos/iuc/dada2_filterandtrim/dada2_filterAndTrim,52
CONVERTER_gff_to_fli_0,52
toolshed.g2.bx.psu.edu/repos/nml/quasitools/quality,52
toolshed.g2.bx.psu.edu/repos/iuc/plasflow/PlasFlow,52
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage,52
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer,52
toolshed.g2.bx.psu.edu/repos/iuc/isescan/isescan,52
toolshed.g2.bx.psu.edu/repos/iuc/miniasm/miniasm,51
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_sim/gmx_sim,51
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_em/gmx_em,51
toolshed.g2.bx.psu.edu/repos/iuc/snap_training/snap_training,51
toolshed.g2.bx.psu.edu/repos/bgruening/get_pdb/get_pdb,51
toolshed.g2.bx.psu.edu/repos/galaxyp/cardinal_quality_report/cardinal_quality_report,51
toolshed.g2.bx.psu.edu/repos/iuc/trinity_analyze_diff_expr/trinity_analyze_diff_expr,51
toolshed.g2.bx.psu.edu/repos/iuc/minia/minia,51
toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter,50
toolshed.g2.bx.psu.edu/repos/pjbriggs/macs21/macs2_1_peakcalling,50
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_quantifier/rbc_mirdeep2_quantifier,50
Paste1,50
toolshed.g2.bx.psu.edu/repos/iuc/humann_renorm_table/humann_renorm_table,49
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile,49
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed,49
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint,49
toolshed.g2.bx.psu.edu/repos/galaxy-australia/hifiadapterfilt/hifiadapterfilt,49
toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0,49
toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummerplot/mummer_mummerplot,48
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,48
barchart_gnuplot,47
toolshed.g2.bx.psu.edu/repos/iuc/trinity_samples_qccheck/trinity_samples_qccheck,47
toolshed.g2.bx.psu.edu/repos/iuc/tbvcfreport/tbvcfreport,47
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41,47
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina_prepare_receptor/prepare_receptor,47
toolshed.g2.bx.psu.edu/repos/bebatut/cdhit/cd_hit_protein,47
toolshed.g2.bx.psu.edu/repos/iuc/red/red,47
toolshed.g2.bx.psu.edu/repos/devteam/fasta_clipping_histogram/cshl_fasta_clipping_histogram,46
toolshed.g2.bx.psu.edu/repos/simon-gladman/fasta_extract/fa-extract-sequence,46
toolshed.g2.bx.psu.edu/repos/iuc/berokka/berokka,46
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot,46
toolshed.g2.bx.psu.edu/repos/galaxyp/msconvert/msconvert,46
hgv_david,46
toolshed.g2.bx.psu.edu/repos/iuc/links/links,46
wc_gnu,46
toolshed.g2.bx.psu.edu/repos/galaxyp/dbbuilder/dbbuilder,46
toolshed.g2.bx.psu.edu/repos/iuc/orthofinder_onlygroups/orthofinder_onlygroups,46
toolshed.g2.bx.psu.edu/repos/nml/sistr_cmd/sistr_cmd,45
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary,44
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca,44
bed2gff1,44
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed,44
toolshed.g2.bx.psu.edu/repos/chemteam/ambertools_acpype/ambertools_acpype,43
interactive_tool_pavian,43
toolshed.g2.bx.psu.edu/repos/iuc/poretools_tabular/poretools_tabular,43
toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query,43
toolshed.g2.bx.psu.edu/repos/bgruening/trna_prediction/trnascan,43
sra_source,43
toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter,42
toolshed.g2.bx.psu.edu/repos/chemteam/bio3d_pca/bio3d_pca,42
toolshed.g2.bx.psu.edu/repos/nml/bundle_collections/bundle_collection,42
toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind,41
CONVERTER_vcf_bgzip_to_tabix_0,41
toolshed.g2.bx.psu.edu/repos/iuc/cat_bins/cat_bins,41
toolshed.g2.bx.psu.edu/repos/iuc/bracken/est_abundance,41
Summary_Statistics1,41
random_lines1,41
toolshed.g2.bx.psu.edu/repos/galaxy-australia/metawrapmg_binning/metawrapmg_binning,40
toolshed.g2.bx.psu.edu/repos/iuc/kraken_biom/kraken_biom,40
toolshed.g2.bx.psu.edu/repos/iuc/pharokka/pharokka,40
toolshed.g2.bx.psu.edu/repos/iuc/poretools_extract/poretools_extract,40
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_dedup/umi_tools_dedup,39
toolshed.g2.bx.psu.edu/repos/galaxyp/cardinal_combine/cardinal_combine,39
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq,39
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101,39
toolshed.g2.bx.psu.edu/repos/iuc/jellyfish/jellyfish,39
toolshed.g2.bx.psu.edu/repos/iuc/getorganelle/get_organelle_from_reads,39
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_view/bcftools_view,38
Extract_features1,38
toolshed.g2.bx.psu.edu/repos/iuc/dada2_learnerrors/dada2_learnErrors,38
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_merge_topology_files/gmx_merge_topology_files,38
toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution,38
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed,38
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed,38
toolshed.g2.bx.psu.edu/repos/iuc/spades_metaplasmidspades/spades_metaplasmidspades,37
toolshed.g2.bx.psu.edu/repos/devteam/fastq_manipulation/fastq_manipulation,37
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering,37
toolshed.g2.bx.psu.edu/repos/iuc/spades_coronaspades/spades_coronaspades,36
Show tail1,36
toolshed.g2.bx.psu.edu/repos/iuc/pretext_map/pretext_map,36
toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter,36
toolshed.g2.bx.psu.edu/repos/bgruening/pileometh/pileometh,36
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement,36
toolshed.g2.bx.psu.edu/repos/iuc/anndata_manipulate/anndata_manipulate,36
CONVERTER_Bam_Bai_0,35
toolshed.g2.bx.psu.edu/repos/iuc/breseq/breseq,35
toolshed.g2.bx.psu.edu/repos/iuc/trinity_stats/trinity_stats,35
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_stats/bcftools_stats,35
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner,35
addValue,34
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_alpha_diversity/krakentools_alpha_diversity,34
toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish,34
CONVERTER_biom,34
toolshed.g2.bx.psu.edu/repos/iuc/humann_regroup_table/humann_regroup_table,34
toolshed.g2.bx.psu.edu/repos/iuc/humann_rename_table/humann_rename_table,33
toolshed.g2.bx.psu.edu/repos/iuc/humann2_unpack_pathways/humann2_unpack_pathways,33
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter,33
toolshed.g2.bx.psu.edu/repos/iuc/trycycler_cluster/trycycler_cluster,33
toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info,33
__ZIP_COLLECTION__,33
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_merge/bcftools_merge,33
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_gc_skew,33
toolshed.g2.bx.psu.edu/repos/iuc/mageck_mle/mageck_mle,33
toolshed.g2.bx.psu.edu/repos/padge/clipkit/clipkit,32
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_clean_full_aln,32
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam,32
toolshed.g2.bx.psu.edu/repos/galaxyp/cardinal_preprocessing/cardinal_preprocessing,32
CONVERTER_interval_to_bigwig_0,32
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpsift_vartype,32
toolshed.g2.bx.psu.edu/repos/chemteam/bio3d_rmsd/bio3d_rmsd,32
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_interval_to_tile,32
toolshed.g2.bx.psu.edu/repos/bgruening/column_arrange_by_header/bg_column_arrange_by_header,31
toolshed.g2.bx.psu.edu/repos/ebi-gxa/gtf2gene_list/_ensembl_gtf2gene_list,31
trimmer,31
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_filter/scanpy_filter,31
toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller,31
toolshed.g2.bx.psu.edu/repos/galaxyp/eggnog_mapper/eggnog_mapper_search,31
toolshed.g2.bx.psu.edu/repos/iuc/trinity_define_clusters_by_cutting_tree/trinity_define_clusters_by_cutting_tree,31
toolshed.g2.bx.psu.edu/repos/iuc/trycycler_subsample/trycycler_subsample,31
toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split,31
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count,30
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare,30
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed,30
toolshed.g2.bx.psu.edu/repos/galaxyp/gffcompare_to_bed/gffcompare_to_bed,30
toolshed.g2.bx.psu.edu/repos/chemteam/bio3d_rmsf/bio3d_rmsf,30
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_comp,30
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_aln_to_links,29
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_inspect/scanpy_inspect,29
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular,29
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,29
toolshed.g2.bx.psu.edu/repos/nml/quasitools/callntvar,29
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84,29
toolshed.g2.bx.psu.edu/repos/bgruening/uniprot_rest_interface/uniprot,29
toolshed.g2.bx.psu.edu/repos/chemteam/md_converter/md_converter,29
toolshed.g2.bx.psu.edu/repos/iuc/humann2_regroup_table/humann2_regroup_table,29
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_combine_kreports/krakentools_combine_kreports,28
toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov,28
toolshed.g2.bx.psu.edu/repos/galaxyp/cardinal_spectra_plots/cardinal_spectra_plots,28
toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features,28
toolshed.g2.bx.psu.edu/repos/iuc/pretext_snapshot/pretext_snapshot,28
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergepe,28
toolshed.g2.bx.psu.edu/repos/iuc/humann_split_stratified_table/humann_split_stratified_table,28
toolshed.g2.bx.psu.edu/repos/iuc/funannotate_compare/funannotate_compare,28
toolshed.g2.bx.psu.edu/repos/iuc/samtools_depth/samtools_depth,28
toolshed.g2.bx.psu.edu/repos/bgruening/add_line_to_file/add_line_to_file,28
__FILTER_FROM_FILE__,28
toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer,28
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed,27
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam,27
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2/rbc_mirdeep2,27
toolshed.g2.bx.psu.edu/repos/iuc/column_remove_by_header/column_remove_by_header,27
toolshed.g2.bx.psu.edu/repos/iuc/dada2_plotqualityprofile/dada2_plotQualityProfile,27
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication,27
toolshed.g2.bx.psu.edu/repos/iracooke/xtandem/proteomics_search_tandem_1,27
toolshed.g2.bx.psu.edu/repos/iuc/sniffles/sniffles,27
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar,27
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina_prepare_box/prepare_box,27
toolshed.g2.bx.psu.edu/repos/iuc/bellerophon/bellerophon,27
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed,26
toolshed.g2.bx.psu.edu/repos/lecorguille/msnbase_readmsdata/msnbase_readmsdata,26
CONVERTER_interval_to_bed6_0,26
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_beta_diversity/krakentools_beta_diversity,26
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepstats71,26
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varcall,26
toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report,26
toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3,26
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection,26
toolshed.g2.bx.psu.edu/repos/iuc/dada2_makesequencetable/dada2_makeSequenceTable,26
toolshed.g2.bx.psu.edu/repos/iuc/dada2_dada/dada2_dada,26
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_wiggle_to_scatter,26
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_fqchk,26
CONVERTER_Gro_to_Pdb_0,25
toolshed.g2.bx.psu.edu/repos/iuc/hmmer3/hmmer_hmmscan,25
toolshed.g2.bx.psu.edu/repos/galaxy-australia/cactus_export/cactus_export,25
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_cluster_reduce_dimension/scanpy_cluster_reduce_dimension,25
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regexColumn1,25
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_denovomap/stacks2_denovomap,25
toolshed.g2.bx.psu.edu/repos/iuc/merge_metaphlan_tables/merge_metaphlan_tables,25
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_extract_kraken_reads/krakentools_extract_kraken_reads,25
toolshed.g2.bx.psu.edu/repos/iuc/obi_grep/obi_grep,25
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_trimfq,24
toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo,24
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_xcmsset/abims_xcms_xcmsSet,24
__RELABEL_FROM_FILE__,24
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam,24
toolshed.g2.bx.psu.edu/repos/galaxyp/peptideshaker/search_gui,24
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__diversity__core_metrics_phylogenetic/qiime2__diversity__core_metrics_phylogenetic,24
toolshed.g2.bx.psu.edu/repos/bgruening/blobtoolkit/blobtoolkit,24
toolshed.g2.bx.psu.edu/repos/devteam/merge_cols/mergeCols1,24
toolshed.g2.bx.psu.edu/repos/iuc/gemini_db_info/gemini_db_info,24
toolshed.g2.bx.psu.edu/repos/iuc/dada2_seqcounts/dada2_seqCounts,24
bigwigtowig,24
CONVERTER_bed_to_fli_0,24
toolshed.g2.bx.psu.edu/repos/rreumerman/snptools/gbk2fasta,24
qual_stats_boxplot,24
toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine,24
toolshed.g2.bx.psu.edu/repos/galaxyp/peptideshaker/peptide_shaker,24
toolshed.g2.bx.psu.edu/repos/iuc/yahs/yahs,24
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_populations/stacks2_populations,23
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_normalize/scanpy_normalize,23
toolshed.g2.bx.psu.edu/repos/artbio/repenrich/repenrich,23
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_seq,23
toolshed.g2.bx.psu.edu/repos/artbio/mircounts/mircounts,23
toolshed.g2.bx.psu.edu/repos/rnateam/targetfinder/targetfinder,23
toolshed.g2.bx.psu.edu/repos/iuc/poretools_qualdist/poretools_qualdist,23
toolshed.g2.bx.psu.edu/repos/iuc/gemini_annotate/gemini_annotate,23
toolshed.g2.bx.psu.edu/repos/ebi-gxa/anndata_ops/anndata_ops,22
toolshed.g2.bx.psu.edu/repos/iracooke/tpp_prophets/proteomics_search_peptide_prophet_1,22
toolshed.g2.bx.psu.edu/repos/iracooke/tpp_prophets/protxml_to_table_1,22
toolshed.g2.bx.psu.edu/repos/iracooke/tpp_prophets/proteomics_search_protein_prophet_1,22
toolshed.g2.bx.psu.edu/repos/galaxyp/msstats/msstats,22
toolshed.g2.bx.psu.edu/repos/iuc/aegean_parseval/aegean_parseval,22
toolshed.g2.bx.psu.edu/repos/iuc/humann2_genefamilies_genus_level/humann2_genefamilies_genus_level,22
toolshed.g2.bx.psu.edu/repos/iuc/mitobim/mitobim,22
toolshed.g2.bx.psu.edu/repos/bgruening/chembl/chembl,22
toolshed.g2.bx.psu.edu/repos/qfabrepo/metadegalaxy_uc2otutable/uclust2otutable,22
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_convert_to_vcf/bcftools_convert_to_vcf,22
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cirdna11,22
toolshed.g2.bx.psu.edu/repos/iuc/fraggenescan/fraggenescan,22
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups,22
CONVERTER_sam_to_bigwig_0,22
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__phylogeny__align_to_tree_mafft_fasttree/qiime2__phylogeny__align_to_tree_mafft_fasttree,22
toolshed.g2.bx.psu.edu/repos/bgruening/ml_visualization_ex/ml_visualization_ex,21
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__export/qiime2_core__tools__export,21
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_plot_chromatogram/xcms_plot_chromatogram,21
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_merge/xcms_merge,21
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_group/abims_xcms_group,21
toolshed.g2.bx.psu.edu/repos/iuc/trycycler_reconcile_msa/trycycler_reconcile_msa,21
toolshed.g2.bx.psu.edu/repos/iuc/spades_biosyntheticspades/spades_biosyntheticspades,21
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_remove_confounders/scanpy_remove_confounders,21
toolshed.g2.bx.psu.edu/repos/iuc/poretools_hist/poretools_hist,21
toolshed.g2.bx.psu.edu/repos/devteam/vcftools_merge/vcftools_merge,21
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_pipeline/picrust2_pipeline,21
toolshed.g2.bx.psu.edu/repos/iuc/mothur_reverse_seqs/mothur_reverse_seqs,21
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_filter/bcftools_filter,21
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_interval_to_text,21
CONVERTER_molecules,21
toolshed.g2.bx.psu.edu/repos/iuc/dada2_assigntaxonomyaddspecies/dada2_assignTaxonomyAddspecies,21
toolshed.g2.bx.psu.edu/repos/iuc/mageck_pathway/mageck_pathway,21
toolshed.g2.bx.psu.edu/repos/iuc/mageck_gsea/mageck_gsea,21
toolshed.g2.bx.psu.edu/repos/iuc/exonerate/exonerate,21
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed,20
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__barplot/qiime2__taxa__barplot,20
toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways,20
toolshed.g2.bx.psu.edu/repos/iuc/salsa/salsa,20
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_energy/gmx_energy,20
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__metadata__tabulate/qiime2__metadata__tabulate,20
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed,20
toolshed.g2.bx.psu.edu/repos/bgruening/bionano_scaffold/bionano_scaffold,20
toolshed.g2.bx.psu.edu/repos/galaxyp/openms_xtandemadapter/XTandemAdapter,20
toolshed.g2.bx.psu.edu/repos/iuc/gff_to_prot/gff_to_prot,20
gff_filter_by_attribute,20
toolshed.g2.bx.psu.edu/repos/qfabrepo/metadegalaxy_phyloseq_abundance_taxonomy/phyloseq_taxonomy,20
