tool_name,count
toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile,146
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint,146
toolshed.g2.bx.psu.edu/repos/iuc/rnaspades/rnaspades,146
toolshed.g2.bx.psu.edu/repos/iuc/medaka_variant/medaka_variant,146
toolshed.g2.bx.psu.edu/repos/iuc/charts/charts,145
toolshed.g2.bx.psu.edu/repos/devteam/get_flanks/get_flanks1,144
toolshed.g2.bx.psu.edu/repos/iuc/bakta/bakta,144
toolshed.g2.bx.psu.edu/repos/bgruening/split_file_to_collection/split_file_to_collection,143
toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter,142
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse_to_standalone,142
toolshed.g2.bx.psu.edu/repos/iuc/genomescope/genomescope,141
toolshed.g2.bx.psu.edu/repos/artbio/cap3/cap3,139
toolshed.g2.bx.psu.edu/repos/iuc/trinity_gene_to_trans_map/trinity_gene_to_trans_map,139
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq,139
toolshed.g2.bx.psu.edu/repos/bgruening/column_arrange_by_header/bg_column_arrange_by_header,137
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,137
toolshed.g2.bx.psu.edu/repos/peterjc/seq_filter_by_id/seq_filter_by_id,136
CONVERTER_fasta_to_bowtie_base_index,136
toolshed.g2.bx.psu.edu/repos/iuc/merqury/merqury,136
toolshed.g2.bx.psu.edu/repos/bgruening/augustus_training/augustus_training,136
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_multijoin_tool,134
interactive_tool_rstudio,133
toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd,132
toolshed.g2.bx.psu.edu/repos/bgruening/hifiasm/hifiasm,132
toolshed.g2.bx.psu.edu/repos/iuc/trinity_run_de_analysis/trinity_run_de_analysis,132
CONVERTER_interval_to_bgzip_0,131
toolshed.g2.bx.psu.edu/repos/r-lannes/cut_include_exclude/cut_fr,130
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed,130
toolshed.g2.bx.psu.edu/repos/iuc/gfa_to_fa/gfa_to_fa,129
Extract_features1,128
toolshed.g2.bx.psu.edu/repos/devteam/fasta_clipping_histogram/cshl_fasta_clipping_histogram,128
toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info,128
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta,126
toolshed.g2.bx.psu.edu/repos/iuc/humann2_renorm_table/humann2_renorm_table,126
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_tableviewer,126
__BUILD_LIST__,125
toolshed.g2.bx.psu.edu/repos/iuc/mummer_nucmer/mummer_nucmer,125
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_mapper/rbc_mirdeep2_mapper,123
toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2,122
__MERGE_COLLECTION__,121
toolshed.g2.bx.psu.edu/repos/devteam/add_value/addValue,119
toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param,118
toolshed.g2.bx.psu.edu/repos/iuc/spades_metaviralspades/spades_metaviralspades,117
hgv_david,116
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,116
toolshed.g2.bx.psu.edu/repos/iuc/pygenometracks/pygenomeTracks,116
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastx_wrapper,115
toolshed.g2.bx.psu.edu/repos/iuc/spades_rnaviralspades/spades_rnaviralspades,115
toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram,114
toolshed.g2.bx.psu.edu/repos/iuc/mageck_count/mageck_count,113
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepstats71,112
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract,111
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,111
toolshed.g2.bx.psu.edu/repos/iuc/bwameth/bwameth,111
toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0,111
toolshed.g2.bx.psu.edu/repos/iuc/humann/humann,110
CONVERTER_interval_to_tabix_0,110
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: einverted28,110
toolshed.g2.bx.psu.edu/repos/iuc/funannotate_annotate/funannotate_annotate,109
toolshed.g2.bx.psu.edu/repos/iuc/tbl2gff3/tbl2gff3,109
toolshed.g2.bx.psu.edu/repos/qfab/rarefaction/rarefaction,109
bed2gff1,109
toolshed.g2.bx.psu.edu/repos/iuc/snp_sites/snp_sites,108
toolshed.g2.bx.psu.edu/repos/nml/quasitools/quality,108
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile,107
toolshed.g2.bx.psu.edu/repos/iuc/fgsea/fgsea,107
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41,107
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage,105
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sra_pileup,105
toolshed.g2.bx.psu.edu/repos/matt-shirley/ncbi_sra_toolkit/fastq_dump,105
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101,105
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_setup/gmx_setup,105
toolshed.g2.bx.psu.edu/repos/devteam/kraken_filter/kraken-filter,104
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,104
toolshed.g2.bx.psu.edu/repos/iuc/funannotate_clean/funannotate_clean,104
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_annotate/bcftools_annotate,104
toolshed.g2.bx.psu.edu/repos/qfab/pynast/pynast,103
toolshed.g2.bx.psu.edu/repos/iuc/trinity_contig_exn50_statistic/trinity_contig_exn50_statistic,103
toolshed.g2.bx.psu.edu/repos/iuc/mageck_test/mageck_test,102
toolshed.g2.bx.psu.edu/repos/iuc/export2graphlan/export2graphlan,102
toolshed.g2.bx.psu.edu/repos/rnateam/chipseeker/chipseeker,102
toolshed.g2.bx.psu.edu/repos/vipints/fml_gff3togtf/fml_gff2gtf,102
toolshed.g2.bx.psu.edu/repos/bgruening/gfastats/gfastats,102
__FILTER_FAILED_DATASETS__,101
wc_gnu,101
CONVERTER_bed_to_fli_0,101
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_view/bcftools_view,101
__UNZIP_COLLECTION__,100
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq,100
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular,100
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed,99
toolshed.g2.bx.psu.edu/repos/iuc/anndata_inspect/anndata_inspect,98
toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare,98
addValue,98
toolshed.g2.bx.psu.edu/repos/brad-chapman/bam_to_fastq/bam_to_fastq,98
toolshed.g2.bx.psu.edu/repos/iuc/metabat2/metabat2,98
toolshed.g2.bx.psu.edu/repos/bgruening/trna_prediction/aragorn_trna,97
testtoolshed.g2.bx.psu.edu/repos/jjohnson/trinityrnaseq/trinityrnaseq,97
toolshed.g2.bx.psu.edu/repos/iuc/samtools_merge/samtools_merge,97
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergefa,96
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar,95
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count,95
toolshed.g2.bx.psu.edu/repos/iuc/snpfreqplot/snpfreqplot,94
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac,93
toolshed.g2.bx.psu.edu/repos/lionelguy/spades/spades,93
toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose,93
CONVERTER_bedgraph_to_bigwig,92
toolshed.g2.bx.psu.edu/repos/iuc/novoplasty/novoplasty,92
toolshed.g2.bx.psu.edu/repos/iuc/gecko/gecko,92
toolshed.g2.bx.psu.edu/repos/galaxyp/morpheus/morpheus,92
toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query,91
toolshed.g2.bx.psu.edu/repos/qfab/collector_curve/mothur_collect_single,91
toolshed.g2.bx.psu.edu/repos/rchikhi/kmergenie/kmergenie,91
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpsift_vartype,90
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca,90
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_recon,89
toolshed.g2.bx.psu.edu/repos/bgruening/openbabel_compound_convert/openbabel_compound_convert,89
CONVERTER_Bam_Bai_0,89
toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter,88
toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution,88
CONVERTER_vcf_to_bgzip_0,88
barchart_gnuplot,88
toolshed.g2.bx.psu.edu/repos/iuc/describe_samples/describe_samples,88
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31,87
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot,87
interactive_tool_phinch,87
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv,87
toolshed.g2.bx.psu.edu/repos/iuc/phyml/phyml,87
toolshed.g2.bx.psu.edu/repos/iuc/anndata_import/anndata_import,86
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_solvate/gmx_solvate,86
toolshed.g2.bx.psu.edu/repos/mbernt/maxbin2/maxbin2,85
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed,85
toolshed.g2.bx.psu.edu/repos/iuc/graphlan_annotate/graphlan_annotate,85
toolshed.g2.bx.psu.edu/repos/iuc/funannotate_sort/funannotate_sort,85
toolshed.g2.bx.psu.edu/repos/bgruening/trna_prediction/trnascan,85
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_counts/bcftools_plugin_counts,84
toolshed.g2.bx.psu.edu/repos/iuc/trinity_filter_low_expr_transcripts/trinity_filter_low_expr_transcripts,84
toolshed.g2.bx.psu.edu/repos/dnbenso/masurca_simple/masurca_simple,83
random_lines1,83
toolshed.g2.bx.psu.edu/repos/iuc/mummer_dnadiff/mummer_dnadiff,83
toolshed.g2.bx.psu.edu/repos/iuc/miniasm/miniasm,83
toolshed.g2.bx.psu.edu/repos/iuc/varscan_somatic/varscan_somatic,83
toolshed.g2.bx.psu.edu/repos/bebatut/combine_metaphlan2_humann2/combine_metaphlan2_humann2,83
testtoolshed.g2.bx.psu.edu/repos/simon-gladman/row_means/row_means,83
hgv_linkToGProfile,82
toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind,82
mergeCols1,82
toolshed.g2.bx.psu.edu/repos/iuc/ivar_removereads/ivar_removereads,81
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner,81
CONVERTER_bam_to_qname_sorted_bam,81
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastdbcmd_wrapper,81
toolshed.g2.bx.psu.edu/repos/galaxyp/dbbuilder/dbbuilder,80
toolshed.g2.bx.psu.edu/repos/bgruening/pileometh/pileometh,80
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary,80
toolshed.g2.bx.psu.edu/repos/bgruening/get_pdb/get_pdb,79
toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter,79
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular,79
toolshed.g2.bx.psu.edu/repos/vipints/fml_gff3togtf/fml_gff2bed,79
trimmer,79
toolshed.g2.bx.psu.edu/repos/iuc/sniffles/sniffles,78
toolshed.g2.bx.psu.edu/repos/iracooke/tpp_prophets/pepxml_to_table_1,78
toolshed.g2.bx.psu.edu/repos/iuc/snap_training/snap_training,78
Show tail1,78
toolshed.g2.bx.psu.edu/repos/iracooke/xtandem/tandem_to_pepxml_1,77
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_editconf/gmx_editconf,77
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,77
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement,76
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__import/qiime2_core__tools__import,76
toolshed.g2.bx.psu.edu/repos/iuc/obi_illumina_pairend/obi_illumina_pairend,76
toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam,75
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_gc_skew,74
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbduk/bbtools_bbduk,74
toolshed.g2.bx.psu.edu/repos/iuc/gatk2/gatk2_unified_genotyper,74
toolshed.g2.bx.psu.edu/repos/nml/bundle_collections/bundle_collection,74
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_em/gmx_em,74
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_stats/bcftools_stats,73
CONVERTER_bed_to_bgzip_0,73
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering,73
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_typer,73
toolshed.g2.bx.psu.edu/repos/iuc/trinity_samples_qccheck/trinity_samples_qccheck,73
toolshed.g2.bx.psu.edu/repos/iuc/tbvcfreport/tbvcfreport,72
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46,72
toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort,72
toolshed.g2.bx.psu.edu/repos/rreumerman/snptools/gbk2fasta,72
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_sim/gmx_sim,72
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_quantifier/rbc_mirdeep2_quantifier,72
toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features,72
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft_add,72
CONVERTER_vcf_to_tabix_0,71
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam,71
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam,70
toolshed.g2.bx.psu.edu/repos/iuc/shasta/shasta,70
toolshed.g2.bx.psu.edu/repos/iuc/humann_renorm_table/humann_renorm_table,70
toolshed.g2.bx.psu.edu/repos/iuc/length_and_gc_content/length_and_gc_content,70
CONVERTER_sam_to_bam,70
toolshed.g2.bx.psu.edu/repos/devteam/cuffnorm/cuffnorm,70
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2,69
toolshed.g2.bx.psu.edu/repos/devteam/merge_cols/mergeCols1,69
toolshed.g2.bx.psu.edu/repos/iuc/dada2_filterandtrim/dada2_filterAndTrim,69
sra_source,69
toolshed.g2.bx.psu.edu/repos/iuc/gatk2/gatk2_realigner_target_creator,69
toolshed.g2.bx.psu.edu/repos/iuc/breseq/breseq,68
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_int,68
toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov,67
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regexColumn1,67
toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummerplot/mummer_mummerplot,67
__ZIP_COLLECTION__,67
toolshed.g2.bx.psu.edu/repos/devteam/split_paired_reads/split_paired_reads,66
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM,66
toolshed.g2.bx.psu.edu/repos/iuc/integron_finder/integron_finder,66
toolshed.g2.bx.psu.edu/repos/galaxy-australia/cactus_cactus/cactus_cactus,66
toolshed.g2.bx.psu.edu/repos/bebatut/cdhit/cd_hit_protein,66
toolshed.g2.bx.psu.edu/repos/iuc/trinity_analyze_diff_expr/trinity_analyze_diff_expr,65
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter,65
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics,65
toolshed.g2.bx.psu.edu/repos/galaxyp/gffcompare_to_bed/gffcompare_to_bed,64
toolshed.g2.bx.psu.edu/repos/iuc/anndata_manipulate/anndata_manipulate,64
toolshed.g2.bx.psu.edu/repos/qfab/fasttree_linux_64bit/fasttree,64
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_rnaseq/qualimap_rnaseq,64
toolshed.g2.bx.psu.edu/repos/iuc/gtdbtk_classify_wf/gtdbtk_classify_wf,64
CONVERTER_bed_to_tabix_0,64
toolshed.g2.bx.psu.edu/repos/iuc/purge_dups/purge_dups,64
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam,63
toolshed.g2.bx.psu.edu/repos/devteam/fastx_renamer/cshl_fastx_renamer,63
Extract genomic DNA 1,63
toolshed.g2.bx.psu.edu/repos/iuc/poretools_extract/poretools_extract,63
toolshed.g2.bx.psu.edu/repos/nml/sistr_cmd/sistr_cmd,62
toolshed.g2.bx.psu.edu/repos/devteam/vcfannotate/vcfannotate,62
toolshed.g2.bx.psu.edu/repos/galaxy-australia/smudgeplot/smudgeplot,62
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_FPKM_count,62
toolshed.g2.bx.psu.edu/repos/chemteam/ambertools_acpype/ambertools_acpype,61
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_merge/bcftools_merge,61
toolshed.g2.bx.psu.edu/repos/earlhaminst/gblocks/gblocks,61
toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine,61
toolshed.g2.bx.psu.edu/repos/devteam/express/express,60
CONVERTER_sam_to_bigwig_0,60
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed,60
param_value_from_file,59
toolshed.g2.bx.psu.edu/repos/iuc/gemini_db_info/gemini_db_info,59
toolshed.g2.bx.psu.edu/repos/chemteam/bio3d_pca/bio3d_pca,59
toolshed.g2.bx.psu.edu/repos/iuc/minia/minia,58
toolshed.g2.bx.psu.edu/repos/iuc/poretools_tabular/poretools_tabular,58
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_filter/scanpy_filter,58
toolshed.g2.bx.psu.edu/repos/galaxyp/cardinal_quality_report/cardinal_quality_report,58
toolshed.g2.bx.psu.edu/repos/iuc/berokka/berokka,58
toolshed.g2.bx.psu.edu/repos/devteam/vcftools_merge/vcftools_merge,58
qual_stats_boxplot,58
toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3,57
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_wiggle_to_scatter,56
toolshed.g2.bx.psu.edu/repos/iuc/cat_bins/cat_bins,56
toolshed.g2.bx.psu.edu/repos/iuc/links/links,56
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_aln_to_links,56
CONVERTER_interval_to_bigwig_0,56
toolshed.g2.bx.psu.edu/repos/devteam/vcf_filter/vcf_filter,56
toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo,55
toolshed.g2.bx.psu.edu/repos/genouest/braker3/braker3,55
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_inspect/scanpy_inspect,55
toolshed.g2.bx.psu.edu/repos/iuc/humann2_unpack_pathways/humann2_unpack_pathways,55
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam,54
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varcall,54
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed,54
toolshed.g2.bx.psu.edu/repos/iuc/compress_file/compress_file,54
toolshed.g2.bx.psu.edu/repos/devteam/vcf_annotate/vcf_annotate,54
toolshed.g2.bx.psu.edu/repos/devteam/fastx_clipper/cshl_fastx_clipper,54
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed,54
vcf_to_maf_customtrack1,54
toolshed.g2.bx.psu.edu/repos/thanhlv/clinker/clinker,53
toolshed.g2.bx.psu.edu/repos/iuc/gatk2/gatk2_depth_of_coverage,53
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_binlinks,53
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_interval_to_tile,53
toolshed.g2.bx.psu.edu/repos/vlefort/phyml/phyml,53
toolshed.g2.bx.psu.edu/repos/lecorguille/msnbase_readmsdata/msnbase_readmsdata,53
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_seq,53
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq,52
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection,52
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105,52
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_xcmsset/abims_xcms_xcmsSet,52
testtoolshed.g2.bx.psu.edu/repos/jjohnson/trinityrnaseq/trinityrnaseq_norm,52
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_merge_topology_files/gmx_merge_topology_files,52
toolshed.g2.bx.psu.edu/repos/iuc/isescan/isescan,52
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed,52
toolshed.g2.bx.psu.edu/repos/iuc/plasflow/PlasFlow,52
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_clean_full_aln,51
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina_prepare_receptor/prepare_receptor,51
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare,51
toolshed.g2.bx.psu.edu/repos/iuc/gemini_annotate/gemini_annotate,51
toolshed.g2.bx.psu.edu/repos/simon-gladman/snippy/snippy,51
toolshed.g2.bx.psu.edu/repos/chemteam/bio3d_rmsd/bio3d_rmsd,50
toolshed.g2.bx.psu.edu/repos/iuc/spades_coronaspades/spades_coronaspades,50
toolshed.g2.bx.psu.edu/repos/rnateam/metilene/metilene,50
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_boxplot/cshl_fastq_quality_boxplot,50
toolshed.g2.bx.psu.edu/repos/iuc/gatk2/gatk2_indel_realigner,50
gff_filter_by_attribute,50
toolshed.g2.bx.psu.edu/repos/jjohnson/rsem/rsem_prepare_reference,50
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107,49
toolshed.g2.bx.psu.edu/repos/iuc/mageck_mle/mageck_mle,49
toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter,49
toolshed.g2.bx.psu.edu/repos/galaxy-australia/hifiadapterfilt/hifiadapterfilt,49
toolshed.g2.bx.psu.edu/repos/peterjc/mummer/mummerplot_wrapper,49
toolshed.g2.bx.psu.edu/repos/iuc/jellyfish/jellyfish,49
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,49
toolshed.g2.bx.psu.edu/repos/iuc/dada2_learnerrors/dada2_learnErrors,49
toolshed.g2.bx.psu.edu/repos/nml/quasitools/callntvar,49
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FilterSamReads,49
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool,48
toolshed.g2.bx.psu.edu/repos/iuc/humann_regroup_table/humann_regroup_table,48
toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split,48
toolshed.g2.bx.psu.edu/repos/devteam/vcftools_isec/vcftools_isec,47
toolshed.g2.bx.psu.edu/repos/iuc/red/red,47
CONVERTER_interval_to_bed6_0,47
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_convert_to_vcf/bcftools_convert_to_vcf,47
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_comp,47
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_plot_chromatogram/xcms_plot_chromatogram,46
toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant,46
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication,46
toolshed.g2.bx.psu.edu/repos/bgruening/uniprot_rest_interface/uniprot,46
toolshed.g2.bx.psu.edu/repos/galaxyp/msconvert/msconvert,46
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2/rbc_mirdeep2,46
toolshed.g2.bx.psu.edu/repos/iuc/orthofinder_onlygroups/orthofinder_onlygroups,46
toolshed.g2.bx.psu.edu/repos/iuc/humann2_regroup_table/humann2_regroup_table,45
toolshed.g2.bx.psu.edu/repos/iuc/poretools_qualdist/poretools_qualdist,45
toolshed.g2.bx.psu.edu/repos/iuc/humann_rename_table/humann_rename_table,44
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_cluster_reduce_dimension/scanpy_cluster_reduce_dimension,44
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergepe,44
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_merge/xcms_merge,44
toolshed.g2.bx.psu.edu/repos/iuc/fraggenescan/fraggenescan,44
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall,44
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/blastxml_to_tabular,44
toolshed.g2.bx.psu.edu/repos/bgruening/join_files_on_column_fuzzy/join_files_on_column_fuzzy,44
interactive_tool_pavian,43
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_group/abims_xcms_group,43
testtoolshed.g2.bx.psu.edu/repos/jjohnson/trinityrnaseq/RSEM_abundance_estimation,43
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_trimfq,43
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_normalize/scanpy_normalize,43
CONVERTER_biom,43
toolshed.g2.bx.psu.edu/repos/tiagoantao/raxml/raxml,43
toolshed.g2.bx.psu.edu/repos/iuc/trycycler_cluster/trycycler_cluster,42
toolshed.g2.bx.psu.edu/repos/chemteam/bio3d_rmsf/bio3d_rmsf,42
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84,42
toolshed.g2.bx.psu.edu/repos/iuc/hmmer3/hmmer_hmmscan,41
toolshed.g2.bx.psu.edu/repos/galaxyp/cardinal_combine/cardinal_combine,41
toolshed.g2.bx.psu.edu/repos/galaxyp/peptideshaker/search_gui,41
toolshed.g2.bx.psu.edu/repos/iuc/bracken/est_abundance,41
toolshed.g2.bx.psu.edu/repos/rreumerman/snptools/trams,41
toolshed.g2.bx.psu.edu/repos/devteam/vcfbedintersect/vcfbedintersect,41
toolshed.g2.bx.psu.edu/repos/iuc/kraken_biom/kraken_biom,40
toolshed.g2.bx.psu.edu/repos/galaxy-australia/metawrapmg_binning/metawrapmg_binning,40
toolshed.g2.bx.psu.edu/repos/iuc/pharokka/pharokka,40
toolshed.g2.bx.psu.edu/repos/vipints/fml_gff3togtf/fml_gbk2gff,40
toolshed.g2.bx.psu.edu/repos/iuc/trinity_define_clusters_by_cutting_tree/trinity_define_clusters_by_cutting_tree,40
toolshed.g2.bx.psu.edu/repos/iuc/spades_metaplasmidspades/spades_metaplasmidspades,40
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_vcfCheck,40
toolshed.g2.bx.psu.edu/repos/jjohnson/rsem/extract_transcript_to_gene_map_from_trinity,39
toolshed.g2.bx.psu.edu/repos/chemteam/md_converter/md_converter,39
